Date,Open,High,Low,Close,Volume
2/20/2017 18:10:00,0.33,0.33,0.31,0.32,3080001
2/21/2017 18:10:00,0.32,0.32,0.31,0.31,1825024
2/22/2017 18:10:00,0.31,0.32,0.31,0.31,1894212
2/23/2017 18:10:00,0.31,0.32,0.31,0.31,1917516
2/24/2017 18:10:00,0.31,0.31,0.3,0.31,1852639
2/27/2017 18:10:00,0.31,0.32,0.31,0.32,4676495
2/28/2017 18:10:00,0.32,0.32,0.31,0.31,3048228
3/1/2017 18:10:00,0.31,0.31,0.31,0.31,1481355
3/2/2017 18:10:00,0.31,0.31,0.31,0.31,1728166
3/3/2017 18:10:00,0.31,0.32,0.31,0.31,1764564
3/6/2017 18:10:00,0.31,0.31,0.31,0.31,1542506
3/7/2017 18:10:00,0.31,0.31,0.31,0.31,1020513
3/8/2017 18:10:00,0.31,0.31,0.3,0.3,2969458
3/9/2017 18:10:00,0.3,0.31,0.3,0.3,2433896
3/10/2017 18:10:00,0.31,0.31,0.3,0.3,791806
3/13/2017 18:10:00,0.3,0.3,0.3,0.3,1069550
3/14/2017 18:10:00,0.3,0.3,0.29,0.29,1342555
3/15/2017 18:10:00,0.3,0.3,0.29,0.3,1541607
3/16/2017 18:10:00,0.3,0.31,0.3,0.31,5295917
3/17/2017 18:10:00,0.31,0.31,0.31,0.31,5467281
3/20/2017 18:10:00,0.31,0.32,0.31,0.32,4911710
3/21/2017 18:10:00,0.32,0.32,0.31,0.31,3137148
3/22/2017 18:10:00,0.31,0.31,0.31,0.31,2318204
3/23/2017 18:10:00,0.31,0.31,0.31,0.31,2042231
3/24/2017 18:10:00,0.31,0.33,0.31,0.33,23265728
3/27/2017 18:10:00,0.33,0.34,0.33,0.34,8809524
3/28/2017 18:10:00,0.34,0.35,0.33,0.33,9107074
3/29/2017 18:10:00,0.33,0.34,0.33,0.34,5732538
3/30/2017 18:10:00,0.35,0.37,0.35,0.36,14925474
3/31/2017 18:10:00,0.36,0.39,0.36,0.38,14865900
4/3/2017 18:10:00,0.39,0.41,0.39,0.4,14731852
4/4/2017 18:10:00,0.4,0.4,0.38,0.39,14956065
4/5/2017 18:10:00,0.4,0.42,0.39,0.42,12820657
4/6/2017 18:10:00,0.42,0.44,0.42,0.43,12300502
4/7/2017 18:10:00,0.43,0.45,0.42,0.44,11849967
4/10/2017 18:10:00,0.45,0.45,0.43,0.44,7869079
4/11/2017 18:10:00,0.44,0.45,0.42,0.43,6295431
4/12/2017 18:10:00,0.43,0.44,0.43,0.43,4537134
4/13/2017 18:10:00,0.43,0.43,0.42,0.43,4829942
4/14/2017 18:10:00,0.41,0.44,0.4,0.42,9933523
4/17/2017 18:10:00,0.43,0.45,0.43,0.45,6725789
4/18/2017 18:10:00,0.45,0.47,0.45,0.47,10293434
4/19/2017 18:10:00,0.47,0.48,0.45,0.46,8636139
4/20/2017 18:10:00,0.47,0.49,0.46,0.48,14011361
4/21/2017 18:10:00,0.48,0.49,0.47,0.48,6263802
4/24/2017 18:10:00,0.52,0.52,0.5,0.5,8574282
4/25/2017 18:10:00,0.52,0.53,0.5,0.52,14495094
4/26/2017 18:10:00,0.52,0.52,0.5,0.51,6759014
4/27/2017 18:10:00,0.51,0.51,0.5,0.5,5960535
4/28/2017 18:10:00,0.5,0.5,0.49,0.49,6356974
5/2/2017 18:10:00,0.49,0.52,0.49,0.52,11684326
5/3/2017 18:10:00,0.52,0.52,0.5,0.5,7867454
5/4/2017 18:10:00,0.5,0.5,0.49,0.49,4394894
5/5/2017 18:10:00,0.49,0.5,0.49,0.5,4134665
5/8/2017 18:10:00,0.5,0.51,0.49,0.49,3758540
5/9/2017 18:10:00,0.49,0.5,0.49,0.49,3328889
5/10/2017 18:10:00,0.49,0.55,0.49,0.55,29371844
5/11/2017 18:10:00,0.55,0.64,0.55,0.61,39941817
5/12/2017 18:10:00,0.62,0.66,0.61,0.63,34502426
5/15/2017 18:10:00,0.65,0.66,0.64,0.65,21250585
5/16/2017 18:10:00,0.65,0.66,0.63,0.65,16218853
5/17/2017 18:10:00,0.65,0.67,0.65,0.66,18351869
5/18/2017 18:10:00,0.67,0.67,0.65,0.66,8075703
5/22/2017 18:10:00,0.67,0.8,0.67,0.8,38444031
5/23/2017 18:10:00,0.83,0.92,0.82,0.84,78024918
5/24/2017 18:10:00,0.87,0.87,0.81,0.84,45369887
5/25/2017 18:10:00,0.86,0.86,0.83,0.84,14607775
5/26/2017 18:10:00,0.84,0.96,0.83,0.91,85279306
5/29/2017 18:10:00,0.76,0.89,0.74,0.86,7964528
5/30/2017 18:10:00,0.88,0.88,0.77,0.79,3119320
5/31/2017 18:10:00,0.78,0.78,0.63,0.67,6348722
6/1/2017 18:10:00,0.66,0.73,0.63,0.7,3781110
6/2/2017 18:10:00,0.72,0.73,0.7,0.73,1571358
6/5/2017 18:10:00,0.73,0.86,0.73,0.83,5685375
6/6/2017 18:10:00,0.85,0.92,0.81,0.89,5379938
6/7/2017 18:10:00,0.89,0.92,0.81,0.84,4156064
6/8/2017 18:10:00,0.84,0.86,0.83,0.85,1471120
6/9/2017 18:10:00,0.85,0.87,0.84,0.85,1713364
6/12/2017 18:10:00,0.86,0.87,0.84,0.84,1011632
6/13/2017 18:10:00,0.85,0.86,0.83,0.83,1363186
6/14/2017 18:10:00,0.83,0.83,0.78,0.78,2230320
6/15/2017 18:10:00,0.78,0.8,0.73,0.77,2530542
6/16/2017 18:10:00,0.78,0.79,0.75,0.77,879143
6/19/2017 18:10:00,0.84,0.86,0.78,0.79,2260144
6/20/2017 18:10:00,0.8,0.8,0.77,0.78,801881
6/21/2017 18:10:00,0.78,0.79,0.76,0.76,1590916
6/22/2017 18:10:00,0.76,0.76,0.74,0.75,995614
6/23/2017 18:10:00,0.75,0.78,0.74,0.78,1563414
6/28/2017 18:10:00,0.79,0.8,0.78,0.78,1063739
6/29/2017 18:10:00,0.78,0.79,0.76,0.76,1207248
6/30/2017 18:10:00,0.77,0.78,0.77,0.78,794900
7/3/2017 18:10:00,0.78,0.78,0.76,0.77,1005007
7/4/2017 18:10:00,0.77,0.77,0.76,0.76,548331
7/5/2017 18:10:00,0.76,0.77,0.76,0.76,773450
7/6/2017 18:10:00,0.77,0.77,0.75,0.76,1011751
7/7/2017 18:10:00,0.76,0.77,0.75,0.75,591784
7/10/2017 18:10:00,0.76,0.76,0.75,0.76,478113
7/11/2017 18:10:00,0.76,0.76,0.75,0.75,567579
7/12/2017 18:10:00,0.76,0.8,0.75,0.79,2014933
7/13/2017 18:10:00,0.79,0.81,0.78,0.81,1489828
7/14/2017 18:10:00,0.81,0.82,0.79,0.8,1050573
7/17/2017 18:10:00,0.8,0.85,0.8,0.85,2235724
7/18/2017 18:10:00,0.85,0.86,0.82,0.83,1195839
7/19/2017 18:10:00,0.83,0.84,0.82,0.82,984062
7/20/2017 18:10:00,0.83,0.83,0.8,0.8,1192565
7/21/2017 18:10:00,0.81,0.85,0.79,0.84,1604498
7/24/2017 18:10:00,0.85,0.86,0.83,0.86,2207324
7/25/2017 18:10:00,0.86,0.88,0.86,0.88,1654251
7/26/2017 18:10:00,0.88,0.91,0.88,0.9,2245577
7/27/2017 18:10:00,0.91,0.91,0.85,0.85,1698516
7/28/2017 18:10:00,0.88,0.89,0.86,0.88,1471438
7/31/2017 18:10:00,0.88,0.89,0.88,0.88,828070
8/1/2017 18:10:00,0.88,0.88,0.86,0.86,842459
8/2/2017 18:10:00,0.86,0.87,0.85,0.87,932169
8/3/2017 18:10:00,0.87,0.9,0.87,0.89,1111107
8/4/2017 18:10:00,0.9,0.92,0.89,0.91,1936992
8/7/2017 18:10:00,0.91,0.92,0.9,0.9,1778794
8/8/2017 18:10:00,0.9,0.9,0.88,0.88,1128901
8/9/2017 18:10:00,0.88,0.88,0.86,0.86,1661590
8/10/2017 18:10:00,0.87,0.87,0.83,0.84,1471482
8/11/2017 18:10:00,0.83,0.86,0.81,0.84,1259893
8/14/2017 18:10:00,0.86,0.87,0.84,0.84,990798
8/15/2017 18:10:00,0.85,0.85,0.8,0.81,1219093
8/16/2017 18:10:00,0.81,0.86,0.76,0.84,1560349
8/17/2017 18:10:00,0.84,0.85,0.82,0.82,617611
8/18/2017 18:10:00,0.82,0.84,0.8,0.84,509682
8/21/2017 18:10:00,0.84,0.84,0.83,0.83,450280
8/22/2017 18:10:00,0.83,0.83,0.82,0.83,553465
8/23/2017 18:10:00,0.83,0.86,0.81,0.86,1409650
8/24/2017 18:10:00,0.86,0.92,0.86,0.91,3051409
8/25/2017 18:10:00,0.91,0.91,0.89,0.89,1147301
8/28/2017 18:10:00,0.9,0.91,0.89,0.9,1064595
8/29/2017 18:10:00,0.91,0.92,0.88,0.89,2419546
8/31/2017 18:10:00,0.89,0.89,0.81,0.87,1343335
9/5/2017 18:10:00,0.87,0.88,0.84,0.85,3146406
9/6/2017 18:10:00,0.85,0.85,0.83,0.83,2534066
9/7/2017 18:10:00,0.83,0.83,0.81,0.82,3870833
9/8/2017 18:10:00,0.82,0.82,0.78,0.78,5406607
9/11/2017 18:10:00,0.78,0.85,0.78,0.81,7850687
9/12/2017 18:10:00,0.82,0.86,0.81,0.85,11310664
9/13/2017 18:10:00,0.86,0.9,0.84,0.84,17719875
9/14/2017 18:10:00,0.84,0.85,0.81,0.82,6185110
9/15/2017 18:10:00,0.82,0.84,0.82,0.82,4298660
9/18/2017 18:10:00,0.82,0.83,0.78,0.78,4906447
9/19/2017 18:10:00,0.81,0.83,0.77,0.78,9064805
9/20/2017 18:10:00,0.79,0.79,0.76,0.77,4170340
9/21/2017 18:10:00,0.77,0.77,0.74,0.75,4419324
9/22/2017 18:10:00,0.75,0.77,0.72,0.76,9237710
9/25/2017 18:10:00,0.76,0.76,0.7,0.73,5776929
9/26/2017 18:10:00,0.74,0.79,0.73,0.79,11504040
9/27/2017 18:10:00,0.79,0.79,0.75,0.75,5958352
9/28/2017 18:10:00,0.76,0.77,0.75,0.76,3658622
9/29/2017 18:10:00,0.77,0.79,0.76,0.77,9448347
10/2/2017 18:10:00,0.77,0.79,0.77,0.77,3667531
10/3/2017 18:10:00,0.77,0.78,0.76,0.76,3963110
10/4/2017 18:10:00,0.77,0.77,0.76,0.76,2898548
10/5/2017 18:10:00,0.77,0.77,0.76,0.76,4608835
10/6/2017 18:10:00,0.76,0.76,0.75,0.75,2694690
10/9/2017 18:10:00,0.68,0.73,0.68,0.71,3546763
10/10/2017 18:10:00,0.73,0.75,0.72,0.73,3720587
10/11/2017 18:10:00,0.73,0.74,0.72,0.73,2581959
10/12/2017 18:10:00,0.74,0.74,0.73,0.73,3048449
10/13/2017 18:10:00,0.73,0.74,0.73,0.73,2812277
10/16/2017 18:10:00,0.73,0.74,0.72,0.72,2715260
10/17/2017 18:10:00,0.72,0.75,0.72,0.74,7675225
10/18/2017 18:10:00,0.74,0.77,0.74,0.76,11187524
10/19/2017 18:10:00,0.77,0.78,0.76,0.77,6377871
10/20/2017 18:10:00,0.77,0.78,0.75,0.75,5071853
10/23/2017 18:10:00,0.75,0.77,0.74,0.75,7487868
10/24/2017 18:10:00,0.75,0.76,0.74,0.75,4058361
10/25/2017 18:10:00,0.75,0.76,0.75,0.75,4345568
10/26/2017 18:10:00,0.75,0.76,0.74,0.74,3212902
10/27/2017 18:10:00,0.76,0.76,0.72,0.73,5152096
10/30/2017 18:10:00,0.73,0.74,0.73,0.73,2848893
10/31/2017 18:10:00,0.74,0.74,0.73,0.73,3101562
11/1/2017 18:10:00,0.73,0.75,0.73,0.73,5090772
11/2/2017 18:10:00,0.74,0.75,0.72,0.73,3382748
11/3/2017 18:10:00,0.73,0.73,0.71,0.71,2376475
11/6/2017 18:10:00,0.72,0.73,0.7,0.71,5692933
11/7/2017 18:10:00,0.72,0.73,0.71,0.71,4044613
11/8/2017 18:10:00,0.72,0.73,0.7,0.71,4295341
11/9/2017 18:10:00,0.72,0.72,0.71,0.71,2418700
11/10/2017 18:10:00,0.71,0.71,0.7,0.7,2039908
11/13/2017 18:10:00,0.7,0.71,0.68,0.68,1994508
11/14/2017 18:10:00,0.68,0.69,0.66,0.67,3762916
11/15/2017 18:10:00,0.67,0.69,0.64,0.65,3412054
11/16/2017 18:10:00,0.65,0.67,0.63,0.64,2667013
11/17/2017 18:10:00,0.64,0.65,0.63,0.63,1920082
11/20/2017 18:10:00,0.63,0.64,0.59,0.6,3042950
11/21/2017 18:10:00,0.59,0.65,0.58,0.64,5182293
11/22/2017 18:10:00,0.69,0.76,0.69,0.76,42364371
11/23/2017 18:10:00,0.79,0.84,0.77,0.77,61752885
11/24/2017 18:10:00,0.76,0.76,0.71,0.73,24129335
11/27/2017 18:10:00,0.75,0.76,0.73,0.73,10423984
11/28/2017 18:10:00,0.72,0.73,0.69,0.69,14154990
11/29/2017 18:10:00,0.69,0.74,0.67,0.73,17449758
11/30/2017 18:10:00,0.74,0.84,0.72,0.77,49077770
12/1/2017 18:10:00,0.77,0.79,0.75,0.76,9893905
12/4/2017 18:10:00,0.76,0.81,0.76,0.79,20682475
12/5/2017 18:10:00,0.8,0.86,0.79,0.85,45232071
12/6/2017 18:10:00,0.84,0.87,0.82,0.83,30168000
12/7/2017 18:10:00,0.83,0.86,0.83,0.85,21633667
12/8/2017 18:10:00,0.85,0.89,0.85,0.88,31002048
12/11/2017 18:10:00,0.89,0.91,0.87,0.9,25340111
12/12/2017 18:10:00,0.9,1,0.89,0.95,66860612
12/13/2017 18:10:00,0.95,0.99,0.94,0.98,32619110
12/14/2017 18:10:00,0.99,1.03,0.97,1.01,33848689
12/15/2017 18:10:00,1.02,1.05,1.01,1.05,22912777
12/18/2017 18:10:00,1.06,1.09,1.05,1.08,21036862
12/19/2017 18:10:00,1.09,1.12,1.07,1.09,24214267
12/20/2017 18:10:00,1.09,1.15,1.06,1.14,27920591
12/21/2017 18:10:00,1.15,1.18,1.12,1.14,19970959
12/22/2017 18:10:00,1.14,1.24,1.13,1.23,38644048
12/25/2017 18:10:00,1.24,1.29,1.24,1.28,15385896
12/26/2017 18:10:00,1.3,1.3,1.16,1.2,29926252
12/27/2017 18:10:00,1.21,1.28,1.17,1.28,25808662
12/28/2017 18:10:00,1.29,1.31,1.21,1.24,29578092
12/29/2017 18:10:00,1.24,1.27,1.23,1.24,12302279
1/2/2018 18:10:00,1.24,1.34,1.24,1.31,22245901
1/3/2018 18:10:00,1.33,1.38,1.33,1.34,13753365
1/4/2018 18:10:00,1.35,1.39,1.32,1.33,14258981
1/5/2018 18:10:00,1.34,1.37,1.32,1.35,12940142
1/8/2018 18:10:00,1.36,1.4,1.35,1.38,16053823
1/9/2018 18:10:00,1.39,1.4,1.37,1.37,7651021
1/10/2018 18:10:00,1.38,1.38,1.32,1.32,6082516
1/11/2018 18:10:00,1.33,1.37,1.33,1.37,7258422
1/12/2018 18:10:00,1.38,1.39,1.35,1.35,4824249
1/15/2018 18:10:00,1.35,1.38,1.24,1.25,6960554
1/16/2018 18:10:00,1.26,1.36,1.25,1.36,9723099
1/17/2018 18:10:00,1.37,1.38,1.34,1.35,6337701
1/18/2018 18:10:00,1.36,1.37,1.35,1.36,5341574
1/19/2018 18:10:00,1.35,1.37,1.32,1.33,6498275
1/22/2018 18:10:00,1.33,1.35,1.33,1.34,3834594
1/23/2018 18:10:00,1.34,1.34,1.31,1.32,3788701
1/24/2018 18:10:00,1.32,1.36,1.27,1.34,7391609
1/25/2018 18:10:00,1.35,1.38,1.31,1.32,6359628
1/26/2018 18:10:00,1.33,1.34,1.29,1.31,3696830
1/29/2018 18:10:00,1.33,1.35,1.3,1.32,8396835
1/30/2018 18:10:00,1.31,1.33,1.29,1.29,4283363
1/31/2018 18:10:00,1.29,1.31,1.27,1.27,4523305
2/1/2018 18:10:00,1.28,1.3,1.24,1.25,4194777
2/2/2018 18:10:00,1.26,1.27,1.21,1.22,3905387
2/5/2018 18:10:00,1.23,1.25,1.2,1.21,3384369
2/6/2018 18:10:00,1.19,1.25,1.16,1.22,6477622
2/7/2018 18:10:00,1.23,1.24,1.19,1.19,3179395
2/8/2018 18:10:00,1.19,1.2,1.13,1.13,3287291
2/9/2018 18:10:00,1.11,1.15,1.08,1.13,5550897
2/12/2018 18:10:00,1.15,1.23,1.14,1.23,9955350
2/13/2018 18:10:00,1.25,1.31,1.23,1.24,12352596
2/14/2018 18:10:00,1.26,1.26,1.18,1.19,10686681
2/15/2018 18:10:00,1.21,1.22,1.16,1.19,4573578
2/16/2018 18:10:00,1.19,1.22,1.17,1.17,4918330
2/19/2018 18:10:00,1.17,1.18,1.13,1.13,4803094
2/20/2018 18:10:00,1.13,1.14,1.07,1.08,3804917
2/21/2018 18:10:00,1.1,1.14,1.09,1.13,4745540
2/22/2018 18:10:00,1.12,1.15,1.11,1.12,5320793
2/23/2018 18:10:00,1.13,1.14,1.1,1.11,4905481
2/26/2018 18:10:00,1.12,1.12,1.09,1.09,3064280
2/27/2018 18:10:00,1.1,1.15,1.08,1.15,8634608
2/28/2018 18:10:00,1.13,1.14,1.11,1.12,7188258
3/1/2018 18:10:00,1.12,1.17,1.1,1.13,12576468
3/2/2018 18:10:00,1.12,1.15,1.09,1.1,7898450
3/5/2018 18:10:00,1.1,1.11,1.09,1.09,2829155
3/6/2018 18:10:00,1.09,1.1,1.08,1.08,2854758
3/7/2018 18:10:00,1.08,1.1,1.07,1.09,3403256
3/8/2018 18:10:00,1.1,1.15,1.1,1.13,10861231
3/9/2018 18:10:00,1.14,1.15,1.11,1.12,5496330
3/12/2018 18:10:00,1.13,1.14,1.12,1.13,2863272
3/13/2018 18:10:00,1.24,1.31,1.19,1.27,37602860
3/14/2018 18:10:00,1.27,1.3,1.23,1.25,15570503
3/15/2018 18:10:00,1.26,1.28,1.23,1.25,6409388
3/16/2018 18:10:00,1.26,1.28,1.25,1.28,9622104
3/19/2018 18:10:00,1.3,1.35,1.3,1.35,15195579
3/20/2018 18:10:00,1.35,1.39,1.34,1.38,15228536
3/21/2018 18:10:00,1.38,1.53,1.38,1.51,31293159
3/22/2018 18:10:00,1.54,1.57,1.51,1.53,12929680
3/23/2018 18:10:00,1.5,1.63,1.47,1.61,21458425
3/26/2018 18:10:00,1.63,1.73,1.63,1.71,11587805
3/27/2018 18:10:00,1.75,1.77,1.44,1.53,26176022
3/28/2018 18:10:00,1.56,1.67,1.55,1.67,24440238
3/29/2018 18:10:00,1.7,1.71,1.59,1.63,18258937
3/30/2018 18:10:00,1.63,1.65,1.58,1.61,7895889
4/2/2018 18:10:00,1.64,1.64,1.59,1.59,6315564
4/3/2018 18:10:00,1.59,1.62,1.56,1.56,5074936
4/4/2018 18:10:00,1.56,1.58,1.48,1.53,10318118
4/5/2018 18:10:00,1.53,1.61,1.49,1.58,11973214
4/6/2018 18:10:00,1.62,1.75,1.61,1.71,28305203
4/9/2018 18:10:00,1.77,1.78,1.38,1.48,51409101
4/10/2018 18:10:00,1.48,1.49,1.23,1.36,40884968
4/11/2018 18:10:00,1.34,1.39,1.23,1.28,27129624
4/12/2018 18:10:00,1.28,1.31,1.23,1.25,20440177
4/13/2018 18:10:00,1.27,1.28,1.21,1.22,14240075
4/16/2018 18:10:00,1.23,1.36,1.23,1.36,28785693
4/17/2018 18:10:00,1.37,1.45,1.35,1.39,50438971
4/18/2018 18:10:00,1.39,1.54,1.3,1.52,42897930
4/19/2018 18:10:00,1.54,1.61,1.52,1.58,36678688
4/20/2018 18:10:00,1.58,1.58,1.53,1.54,16363879
4/24/2018 18:10:00,1.53,1.57,1.51,1.52,11503749
4/25/2018 18:10:00,1.53,1.54,1.43,1.43,18671185
4/26/2018 18:10:00,1.46,1.51,1.43,1.47,14291151
4/27/2018 18:10:00,1.47,1.5,1.44,1.46,13231104
4/30/2018 18:10:00,1.49,1.51,1.43,1.44,11425509
5/2/2018 18:10:00,1.44,1.45,1.39,1.4,14296513
5/3/2018 18:10:00,1.4,1.43,1.37,1.37,7771120
5/4/2018 18:10:00,1.36,1.39,1.32,1.33,10589415
5/7/2018 18:10:00,1.33,1.33,1.27,1.27,7935787
5/8/2018 18:10:00,1.28,1.29,1.21,1.21,17109637
5/9/2018 18:10:00,1.2,1.28,1.17,1.24,16670880
5/10/2018 18:10:00,1.25,1.3,1.23,1.3,20335887
5/11/2018 18:10:00,1.3,1.39,1.28,1.37,25030229
5/14/2018 18:10:00,1.38,1.59,1.38,1.52,40873206
5/15/2018 18:10:00,1.5,1.62,1.45,1.54,34692791
5/16/2018 18:10:00,1.55,1.57,1.46,1.46,23598784
5/17/2018 18:10:00,1.47,1.47,1.38,1.4,17689282
5/18/2018 18:10:00,1.39,1.5,1.37,1.5,35197796
5/21/2018 18:10:00,1.5,1.58,1.49,1.54,31913527
5/22/2018 18:10:00,1.56,1.57,1.51,1.54,19512237
5/23/2018 18:10:00,1.52,1.54,1.44,1.47,20570999
5/24/2018 18:10:00,1.52,1.54,1.43,1.44,19754371
5/25/2018 18:10:00,1.46,1.51,1.43,1.51,21288778
5/28/2018 18:10:00,1.54,1.57,1.52,1.55,22210257
5/29/2018 18:10:00,1.55,1.57,1.53,1.54,17936178
5/30/2018 18:10:00,1.55,1.66,1.54,1.66,60260557
5/31/2018 18:10:00,1.67,1.74,1.59,1.68,62178807
6/1/2018 18:10:00,1.68,1.7,1.6,1.61,30968553
6/4/2018 18:10:00,1.61,1.73,1.59,1.72,47254234
6/5/2018 18:10:00,1.74,1.77,1.67,1.71,39432944
6/6/2018 18:10:00,1.72,1.73,1.63,1.67,31798456
6/7/2018 18:10:00,1.66,1.69,1.62,1.64,28686920
6/8/2018 18:10:00,1.64,1.64,1.44,1.44,44618167
6/11/2018 18:10:00,1.46,1.5,1.41,1.44,33061432
6/12/2018 18:10:00,1.43,1.46,1.42,1.42,19379036
6/13/2018 18:10:00,1.42,1.43,1.33,1.34,19664124
6/14/2018 12:40:00,1.33,1.37,1.29,1.35,13636645
6/18/2018 18:10:00,1.35,1.46,1.33,1.46,28045235
6/19/2018 18:10:00,1.46,1.55,1.43,1.5,39687369
6/20/2018 18:10:00,1.53,1.54,1.4,1.4,35418120
6/21/2018 18:10:00,1.32,1.42,1.31,1.37,33997641
6/22/2018 18:10:00,1.38,1.39,1.34,1.35,14940927
6/25/2018 18:10:00,1.54,1.55,1.39,1.43,35477742
6/26/2018 18:10:00,1.43,1.45,1.4,1.45,21932562
6/27/2018 18:10:00,1.45,1.47,1.42,1.45,17543061
6/28/2018 18:10:00,1.47,1.53,1.46,1.5,34601916
6/29/2018 18:10:00,1.51,1.52,1.47,1.48,15403935
7/2/2018 18:10:00,1.47,1.5,1.46,1.48,10494501
7/3/2018 18:10:00,1.49,1.5,1.47,1.48,7408423
7/4/2018 18:10:00,1.48,1.49,1.48,1.49,9527468
7/5/2018 18:10:00,1.49,1.52,1.49,1.5,14225736
7/6/2018 18:10:00,1.51,1.52,1.48,1.48,12678376
7/9/2018 18:10:00,1.49,1.51,1.47,1.47,15553497
7/10/2018 18:10:00,1.44,1.48,1.4,1.4,11357653
7/11/2018 18:10:00,1.4,1.47,1.37,1.38,24283942
7/12/2018 18:10:00,1.38,1.43,1.35,1.39,16837423
7/13/2018 18:10:00,1.41,1.43,1.38,1.4,13985806
7/16/2018 18:10:00,1.41,1.5,1.41,1.5,24529640
7/17/2018 18:10:00,1.51,1.54,1.48,1.52,24534780
7/18/2018 18:10:00,1.53,1.56,1.48,1.52,21973963
7/19/2018 18:10:00,1.53,1.55,1.51,1.53,13332515
7/20/2018 18:10:00,1.53,1.66,1.52,1.65,53746299
7/23/2018 18:10:00,1.66,1.75,1.65,1.72,52258187
7/24/2018 18:10:00,1.72,1.77,1.67,1.75,61740570
7/25/2018 18:10:00,1.76,1.86,1.73,1.83,54870304
7/26/2018 18:10:00,1.83,1.89,1.79,1.84,33209478
7/27/2018 18:10:00,1.83,1.91,1.82,1.9,40354003
7/30/2018 18:10:00,1.87,1.88,1.56,1.58,86613430
7/31/2018 18:10:00,1.58,1.61,1.51,1.54,68630712
8/1/2018 18:10:00,1.55,1.58,1.53,1.54,24258392
8/2/2018 18:10:00,1.5,1.54,1.48,1.49,26146815
8/3/2018 18:10:00,1.5,1.54,1.5,1.53,21256524
8/6/2018 18:10:00,1.53,1.56,1.52,1.53,17972831
8/7/2018 18:10:00,1.54,1.56,1.52,1.54,15235719
8/8/2018 18:10:00,1.54,1.58,1.53,1.57,38660505
8/9/2018 18:10:00,1.55,1.64,1.54,1.57,36720904
8/10/2018 18:10:00,1.54,1.6,1.27,1.51,33009511
8/13/2018 18:10:00,1.5,1.54,1.36,1.44,31083010
8/14/2018 18:10:00,1.49,1.52,1.47,1.49,17794233
8/15/2018 18:10:00,1.51,1.52,1.43,1.43,11360071
8/16/2018 18:10:00,1.46,1.47,1.42,1.43,8813048
8/17/2018 18:10:00,1.42,1.43,1.38,1.43,9043087
8/20/2018 12:40:00,1.43,1.47,1.43,1.45,3355582
8/27/2018 18:10:00,1.47,1.54,1.46,1.54,20676156
8/28/2018 18:10:00,1.54,1.58,1.53,1.55,17892355
8/29/2018 18:10:00,1.54,1.55,1.5,1.51,11455393
8/31/2018 18:10:00,1.51,1.53,1.49,1.49,10145493
9/3/2018 18:10:00,1.49,1.55,1.48,1.53,12940566
9/4/2018 18:10:00,1.54,1.56,1.52,1.54,18746853
9/5/2018 18:10:00,1.56,1.62,1.55,1.61,34876775
9/6/2018 18:10:00,1.62,1.63,1.57,1.57,22280713
9/7/2018 18:10:00,1.58,1.59,1.55,1.57,18550013
9/10/2018 18:10:00,1.57,1.61,1.57,1.57,17446435
9/11/2018 18:10:00,1.58,1.6,1.57,1.6,11882550
9/12/2018 18:10:00,1.61,1.62,1.58,1.59,14935288
9/13/2018 18:10:00,1.6,1.62,1.56,1.61,16897788
9/14/2018 18:10:00,1.62,1.62,1.58,1.59,10786473
9/17/2018 18:10:00,1.58,1.61,1.58,1.6,7586271
9/18/2018 18:10:00,1.61,1.62,1.6,1.6,12861628
9/19/2018 18:10:00,1.61,1.65,1.6,1.63,25054480
9/20/2018 18:10:00,1.63,1.64,1.58,1.59,17116687
9/21/2018 18:10:00,1.6,1.61,1.59,1.61,8284681
9/24/2018 18:10:00,1.61,1.63,1.6,1.62,10812535
9/25/2018 18:10:00,1.62,1.68,1.62,1.66,47736851
9/26/2018 18:10:00,1.66,1.67,1.61,1.62,16018453
9/27/2018 18:10:00,1.63,1.65,1.6,1.61,12074075
9/28/2018 18:10:00,1.61,1.63,1.59,1.61,14359281
10/1/2018 18:10:00,1.61,1.63,1.59,1.59,11217106
10/2/2018 18:10:00,1.59,1.6,1.55,1.55,9056402
10/3/2018 18:10:00,1.56,1.57,1.53,1.54,7379360
10/4/2018 18:10:00,1.54,1.54,1.47,1.48,7562109
10/5/2018 18:10:00,1.48,1.52,1.45,1.51,8620841
10/8/2018 18:10:00,1.5,1.56,1.5,1.55,5758424
10/9/2018 18:10:00,1.55,1.57,1.54,1.55,5391898
10/10/2018 18:10:00,1.55,1.56,1.49,1.49,6760820
10/11/2018 18:10:00,1.47,1.51,1.45,1.48,6589664
10/12/2018 18:10:00,1.5,1.55,1.46,1.55,8994636
10/15/2018 18:10:00,1.56,1.61,1.56,1.6,11383515
10/16/2018 18:10:00,1.61,1.64,1.59,1.6,11801232
10/17/2018 18:10:00,1.61,1.62,1.59,1.6,7483394
10/18/2018 18:10:00,1.6,1.66,1.6,1.6,19241233
10/19/2018 18:10:00,1.6,1.64,1.59,1.6,18887283
10/22/2018 18:10:00,1.62,1.62,1.55,1.56,10030780
10/23/2018 18:10:00,1.54,1.55,1.49,1.53,9329732
10/24/2018 18:10:00,1.54,1.55,1.49,1.5,5847682
10/25/2018 18:10:00,1.52,1.55,1.47,1.48,11692310
10/26/2018 18:10:00,1.49,1.5,1.39,1.39,12524623
